OBJECTID,RecKey,SeqNo,RecType,GapStart,GapEnd,Gap,DateLoadedInDb,PrimaryKey,DBKey,GlobalID
3856413,1805311431342468,,C,266,225,41,2018-09-01,18053110585075952018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1FB46167-CBF5-4C64-9B26-3F63108B61C8}
3856414,1805311431342468,,C,198,149,49,2018-09-01,18053110585075952018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8603233D-1B66-4DDA-B64A-A316F01719BF}
3856415,1805311431342468,,C,74,0,74,2018-09-01,18053110585075952018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0F9FB83C-AB58-4D45-8EE5-F4796D84228D}
3856416,1806041215473007,,C,2500,2452,48,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{AEDABAA3-89F3-446D-9EC8-29DD9BB1AB4D}
3856417,1806041215473007,,C,2450,2373,77,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{DEE49EFF-6F53-406C-B9EF-7981547048D1}
3856418,1806041215473007,,C,2349,2274,75,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{76415F55-EBD8-4D27-BA7A-D0648A722B1A}
3856419,1806041215473007,,C,2265,2225,40,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D1A912CC-B457-4101-8239-CA0AD8D53BAC}
3856420,1806041215473007,,C,2212,2054,158,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C275B2A2-110D-4DC0-BD99-D6702226554A}
3856421,1806041215473007,,C,2048,1961,87,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{86224670-3D12-4D0D-920B-8EC09D1C6F49}
3856422,1806041215473007,,C,1901,1866,35,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C6C356EE-9025-40D3-B13D-D64B7B26323F}
3856423,1806041215473007,,C,1817,1774,43,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7F0A0D65-2C84-4252-9FA2-AEEA56F293D0}
3856424,1806041215473007,,C,1764,1720,44,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0E7E84E6-0252-4428-A0B2-886397C85823}
3856425,1806041215473007,,C,1712,1677,35,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5A38F214-B0E8-49D1-A56F-79458B8326C6}
3856426,1806041215473007,,C,1672,1640,32,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3EBA9465-2C94-4085-A2E5-B6E87CA9EF6B}
3856427,1806041215473007,,C,1590,1479,111,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{10D7270B-A5E4-47B9-8877-7EFC7883BA25}
3856428,1806041215473007,,C,1475,1418,57,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{649DB5AD-AE68-47E0-B1DD-93AEB688452E}
3856429,1806041215473007,,C,1380,1338,42,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{11BAAE9D-F650-4295-9070-BA3763370CDA}
3856430,1806041215473007,,C,1333,1254,79,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A7FD4F82-6844-4130-9AE2-0D06552A1848}
3856431,1806041215473007,,C,1209,1111,98,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C5E386E6-4094-4D9A-9B9F-8EF572271F8A}
3856432,1806041215473007,,C,1071,1045,26,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CBF8C50D-1BE4-4AB7-82B5-B7692988AF6A}
3856433,1806041215473007,,C,960,869,91,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{9C036DD4-5A49-471C-9556-D364802D7BB4}
3856434,1806041215473007,,C,856,750,106,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3D44C9AA-2332-472A-9506-FD9E917079E2}
3856435,1806041215473007,,C,706,669,37,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{281057D0-8ECE-419A-AB41-27EDB3239603}
3856436,1806041215473007,,C,655,601,54,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{FB393E00-85DE-41BE-A7BC-94584CEB606F}
3856437,1806041215473007,,C,583,503,80,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8BD7BF3F-F433-446C-912B-33774764FB7A}
3856438,1806041215473007,,C,486,362,124,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8AC35E00-A173-4545-A59B-CE0DC747F296}
3856439,1806041215473007,,C,360,331,29,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{ED24BB41-31B9-4D40-9976-616ADB3F505A}
3856440,1806041215473007,,C,315,270,45,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{00CDB4B4-A9D3-43FA-A07F-CC0E44DD2C19}
3856441,1806041215473007,,C,224,192,32,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A83337C4-3BD0-4AAA-9CD3-A1769F30A254}
3856442,1806041215473007,,C,169,133,36,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{58F073B4-C3D0-49F4-B943-48F390004AA0}
3856443,1806041215473007,,C,115,79,36,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A77E0318-6769-4FCC-BE62-D2645179A20F}
3856444,1806041215473007,,C,66,36,30,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{E438B3F8-53F8-40F9-B01A-21F7DFF987CD}
3856445,1806041308325512,,C,2500,2411,89,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0EC8FC22-45BE-47FD-877B-A6BCA1C31085}
3856446,1806041308325512,,C,2345,2304,41,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F16AC0F6-526F-4113-BC4E-3884FE3449C4}
3856447,1806041308325512,,C,2275,2132,143,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3DC17115-D287-4D8A-BE67-EA17A1F3A144}
3856448,1806041308325512,,C,2129,2055,74,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F7278DF4-0AE7-4409-9F46-DF45D9F67AE0}
3856449,1806041308325512,,C,2051,1962,89,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{26E26D2D-6D9E-40A8-AD7E-E3ED508C3830}
3856450,1806041308325512,,C,1930,1882,48,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{13092A74-630A-4F48-A6BA-60003C8456EB}
3856451,1806041308325512,,C,1864,1837,27,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1F40F932-32DA-4AA6-88D9-CABF4E738FD0}
3856452,1806041308325512,37,C,1692,1634,58,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{00F26477-E23D-4E69-B66B-B8C13FE2B64D}
3856453,1806041308325512,,C,1611,1531,80,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{30AD858A-CEC9-49CB-B866-235FED0036DF}
3856454,1806041308325512,,C,1511,1466,45,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1AF70D86-D860-4961-94D4-3B8255FC302F}
3856455,1806041308325512,,C,1442,1415,27,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0326708F-F7C9-45B3-9FBF-4FF6CC9858B4}
3856456,1806041308325512,,C,1396,1358,38,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{FFE909FD-4BEF-459B-8126-D294CC9AE504}
3856457,1806041308325512,,C,1312,1265,47,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7CE25D83-8CA2-44C5-BE24-00AE857F1CB2}
3856458,1806041308325512,,C,1251,1230,21,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1DB67B59-79F5-4DAC-83A9-A51E642D2E6F}
3856459,1806041308325512,,C,1228,1167,61,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6E891BC7-7E43-4B9F-B3CA-602347030069}
3856460,1806041308325512,,C,1156,1109,47,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{FC478F3E-E34A-47BB-AE9D-35B9E949BA54}
3856461,1806041308325512,,C,1029,988,41,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{56A0592E-0318-4456-BDBF-492654313EF8}
3856462,1806041308325512,,C,954,931,23,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A38C7238-A1A6-4753-84E2-17C57B4B2764}
3856463,1806041308325512,48,C,927,900,27,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{82490D7B-4FCC-4FFC-8B49-822E7519A238}
3856464,1806041308325512,49,C,840,749,91,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{18109F63-6BEC-4679-B199-906E5D01F3B3}
3856465,1806041308325512,50,C,612,583,29,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7658157C-E179-446E-8DE4-3739C5353091}
3856466,1806041308325512,51,C,579,556,23,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{622D9827-4292-482A-9490-5FA4B4EE27D1}
3856467,1806041308325512,52,C,540,513,27,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{ED43CE0E-F209-460F-B4F0-5475B4262012}
3856468,1806041308325512,53,C,491,421,70,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7B594CF7-8FB4-4156-B003-BD8A59BC68DB}
3856469,1806041308325512,54,C,374,322,52,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{DE352A38-7466-4A8F-9A6F-F06D8758D473}
3856470,1806041308325512,55,C,288,258,30,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B0E2151D-DB21-4679-8DC8-68D358E7D27E}
3856471,1806041308325512,56,C,129,87,42,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A6729B4A-6995-4281-BD33-DCB856A80DA2}
3856472,1806041308325512,57,C,83,34,49,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C58125DB-587D-496C-BE1E-7B8020A7FC54}
3856473,1806041308325512,58,C,24,0,24,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CC96862F-8E11-4A25-A35C-2084A31F2195}
3856474,1806041357079242,59,C,2500,2331,169,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D528C22F-4ECA-4940-B754-DF59C52939D8}
3856475,1806041357079242,60,C,2282,2196,86,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1D4A22A4-31E0-4C9F-B120-33463E32B33F}
3856476,1806041357079242,61,C,2122,2071,51,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{23121B29-286D-4561-BF7F-A8E12648567D}
3856477,1806041357079242,62,C,2068,2016,52,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B48207F9-32DB-4BC4-B4D7-25C5F22F0851}
3856478,1806041357079242,63,C,1864,1797,67,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5F17BA9A-3B6A-4DE5-9CD5-E62DA4FCA8F3}
3856479,1806041357079242,64,C,1740,1621,119,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0BC49D7D-65FF-40D6-921D-C21641DEB5E3}
3856480,1806041357079242,65,C,1596,1572,24,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{E829F646-3080-4A0C-BFDF-8AA81DD23788}
3856481,1806041357079242,66,C,1543,1501,42,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3C545895-4D88-40E3-AEC3-622D99F4925D}
3856482,1806041357079242,67,C,1479,1448,31,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8C2A9F3D-4E6E-42F1-BBCF-081B5481DCF5}
3856483,1806041357079242,68,C,1432,1279,153,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B39F6CC0-9A78-4D85-A30A-3CF2E528A5CF}
3856484,1806041357079242,69,C,1249,1100,149,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5F8C30A0-8436-460F-A14A-90A1E54C5925}
3856485,1806041357079242,70,C,1067,958,109,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{EB7FB9A5-EA32-4873-8543-EDC4ED9B794A}
3856486,1806041357079242,71,C,920,808,112,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{17BABA20-F3CD-4496-8B8A-3E7ED4718154}
3856487,1806041357079242,72,C,780,754,26,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5F4BC898-8E50-48C3-89EE-40B8DF51672C}
3856488,1806041357079242,73,C,730,562,168,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4857EA5A-4A78-4FDB-BE66-A9DE1565FFC9}
3856489,1806041357079242,74,C,560,446,114,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A7DDAB76-F961-40B6-A2D7-D2564CD110B7}
3856490,1806041357079242,75,C,409,377,32,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A19057B6-8828-4164-AC4D-DE2031A69F73}
3856491,1806041357079242,76,C,351,259,92,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6ED346D6-4DF4-49B3-8D73-FE3BA4265F9F}
3856492,1806041357079242,77,C,220,189,31,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{299E87F3-83FA-4D55-89F8-7D6F0D66C046}
3856493,1806041357079242,78,C,178,0,178,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B7126E29-7567-4EA6-9036-ED55D0F075DA}
3856494,1806041812233135,79,C,2455,2393,62,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5E3E4691-AB7B-492C-9E74-712DF2926176}
3856495,1806041812233135,80,C,2324,2226,98,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{DEA5FBA1-1402-46EF-8354-524F2851BB88}
3856496,1806041812233135,81,C,2165,2132,33,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A000EE3B-4B8A-4E3B-BF8E-59C780DE035A}
3856497,1806041812233135,82,C,2130,2078,52,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1981E7B1-619B-4BC8-A63F-A643A2F00B4F}
3856498,1806041812233135,83,C,2075,1997,78,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0F3F846B-0197-4F0F-9AA4-3F085A33FDC7}
3856499,1806041812233135,84,C,1994,1960,34,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0B3160B0-4764-4A9D-953A-292915C3D88B}
3856500,1806041812233135,85,C,1900,1874,26,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{DB16B3CE-A5FB-436E-B39E-A265EC7F23E2}
3856501,1806041812233135,86,C,1836,1799,37,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C16A9291-0104-4ECF-81C5-3E7862583222}
3856502,1806041812233135,87,C,1559,1520,39,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5DDF360D-9BDF-485E-9416-590D6303E68F}
3856503,1806041812233135,88,C,1443,1398,45,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6AC7D464-25FD-44CD-874E-179B427ED1CD}
3856504,1806041812233135,89,C,1366,1341,25,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{9930C53E-9B39-468A-9ADC-C58F11EEF05A}
3856505,1806041812233135,90,C,1276,1244,32,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{169A7F3E-A61C-4CD6-86EB-2FB74407D1C6}
3856506,1806041812233135,91,C,1228,1196,32,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{737562DB-203D-481F-9941-D6CFFD235C0A}
3856507,1806041812233135,92,C,1193,1164,29,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{BBED95E1-279A-4138-8962-C0E87061AA85}
3856508,1806041812233135,93,C,1043,1013,30,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{145D64B6-7A79-4B59-B2FF-F4DF8C2FACB4}
3856509,1806041812233135,94,C,1006,983,23,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{72855CC5-F6BA-465D-B67E-EB8355A88E99}
3856510,1806041812233135,95,C,659,634,25,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{EC2256C8-916B-42EE-B536-984C42E9EDE3}
3856511,1806041812233135,96,C,541,510,31,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{19D99D91-1D29-4321-9D86-BA75E6583AB5}
3856512,1806041812233135,97,C,475,443,32,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{9169EE31-0370-419B-9F98-3D69902361C6}
3856513,1806041812233135,98,C,421,380,41,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{33EB82D2-36C0-46B3-B23A-7EBBE21309F7}
3856514,1806041812233135,99,C,327,298,29,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8CE7DFE0-DB19-44F4-AE9E-4FA020AE8BA8}
3856515,1806041812233135,100,C,204,175,29,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{37C84F1B-E6CC-4DF9-A24B-ACF3FF06302B}
3856516,1806041812233135,101,C,50,19,31,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{04FA9A8E-F31F-4C75-8DF5-07FC142006E5}
3856517,1806051022501908,102,C,2500,940,1560,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0E231C3C-3CCA-4D21-8D21-766902566963}
3856518,1806051022501908,103,C,853,791,62,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B75323C4-AC21-4753-AEF1-F30641E48B38}
3856519,1806051022501908,104,C,773,734,39,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{755F24B0-1F75-4743-A8BC-698521715F0B}
3856520,1806051022501908,105,C,710,629,81,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F791572A-DFE2-41B7-B15B-887819D2FA10}
3856521,1806051022501908,106,C,574,475,99,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{66E52DED-6786-4730-B6FD-A813230689A2}
3856522,1806051022501908,107,C,467,42,425,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{74772C8F-702B-4979-A730-C37FF27B7B7E}
3856523,1806051022501908,108,C,29,0,29,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{669D139E-F5A6-4697-83FA-96765B0EF8B5}
3856524,1806051041009835,109,C,2500,689,1811,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7CB12573-866A-471A-8381-1606866BD963}
3856525,1806051041009835,110,C,669,394,275,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3C43895E-49F3-40A0-BB5E-83E5B8452C19}
3856526,1806051041009835,111,C,319,0,319,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{07595C3C-7042-4739-8351-D2ACC9AAB001}
3856527,1806051054109330,112,C,2489,2449,40,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5847B8FA-0E02-44FF-A189-AB2E8A607A84}
3856528,1806051054109330,113,C,2359,2315,44,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C24DE72E-B32E-4B23-B763-9F332F6ABC42}
3856529,1806051054109330,114,C,2312,1941,371,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D95891F6-924F-40EF-B620-950BDCA29138}
3856530,1806051054109330,115,C,1934,1879,55,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{29522835-5F50-49F7-AF54-5251FC117CB6}
3856531,1806051054109330,116,C,1876,1771,105,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F4BD3CC5-E277-4D0F-A3DD-065C17B23701}
3856532,1806051054109330,117,C,1755,1682,73,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7B489409-C4E9-4EC4-ACFF-D39A54CD3EB5}
3856533,1806051054109330,118,C,1631,1405,226,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D58B7976-B23B-4B98-AC56-BD6522C91B31}
3856534,1806051054109330,119,C,1388,1362,26,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8BAD23CD-6031-42C7-BC39-614A95D77AE8}
3856535,1806051054109330,120,C,1338,1215,123,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CE4A50AA-B9AD-422B-A15C-8D609395DC1A}
3856536,1806051054109330,121,C,1198,1119,79,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D3BA432C-B7F5-4B84-B2DE-8C25D6F988CE}
3856537,1806051054109330,122,C,1113,940,173,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0992F660-91F8-4FF6-9AEA-2D8270259EB8}
3856538,1806051054109330,123,C,934,888,46,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7610D82D-D59F-49ED-B987-63EFEA509212}
3856539,1806051054109330,124,C,728,621,107,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A9FF1F2A-55B8-4F51-8E86-4086189CC822}
3856540,1806051054109330,125,C,595,523,72,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7E722F3C-B1EE-4EAD-9034-8F7606DA95DA}
3856541,1806051054109330,126,C,505,482,23,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4EB74A7C-C7F7-481A-8065-A61CFE632D08}
3856542,1806051054109330,127,C,449,420,29,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{46AA7B5F-87A3-416D-8123-9F7DF02497F9}
3856543,1806051054109330,128,C,408,379,29,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{70901998-606A-49F8-B27E-2C1B5E5E8F40}
3856544,1806051054109330,129,C,343,250,93,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C64DF279-5333-4708-8E84-3865A5BB0CD1}
3856545,1806051054109330,130,C,224,116,108,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CCC3DBFB-0826-462F-8CA3-AFBAC3DD1675}
3856546,1806051054109330,131,C,82,0,82,2018-09-01,18060509563978892018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8E78B77A-13B3-4E22-8450-5F61834BF525}
3856547,1806051654051897,132,C,2485,2416,69,2018-09-01,18060515553867722018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6DA648E9-0AAD-4708-A436-A4CF9DA6B9CB}
3856548,1806051654051897,133,C,2025,1834,191,2018-09-01,18060515553867722018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{212FD384-5235-44C1-A6AF-2D8B1C6D97A2}
3856549,1806051654051897,134,C,1316,1266,50,2018-09-01,18060515553867722018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B42A1D41-A99C-4199-8224-299FAC35AD05}
3856550,1806051654051897,135,C,1251,1210,41,2018-09-01,18060515553867722018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D34EC33D-E282-43A3-869B-51C42E39861A}
