OBJECTID,RecKey,subPlotID,subPlotDesc,SpeciesList,DateLoadedInDb,PrimaryKey,DBKey,GlobalID
1683229,CO_UFO-2020_SS-262_V1,,,SPCR,2020-09-01,CO_UFO-2020_SS-262_V12020-09-01,Raw123DataCO2020.gdb,{05E23707-77BC-4CA6-A4C0-56FBF5BA678B}
1683230,CO_UFO-2020_SD-363_V1,,,THIN,2020-09-01,CO_UFO-2020_SD-363_V12020-09-01,Raw123DataCO2020.gdb,{FC0B899D-E23B-4B3B-B76C-91F157A401D7}
1683651,CO_UFO-2020_MMS-083_V1,,,SEIN2,2020-09-01,CO_UFO-2020_MMS-083_V12020-09-01,Raw123DataCO2020.gdb,{4DB40627-B462-4501-8E47-DDE35E96837F}
1684968,CO_UFO-2020_PJ-146_V1,,4,LASE,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{8D19DC67-7C37-41B1-B80D-9B82F9C8F3EF}
1684969,CO_UFO-2020_PJ-146_V1,,3,PIED,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{D7AE39E1-D999-4C9C-8D9D-A0D3F2CBA334}
1684970,CO_UFO-2020_PJ-146_V1,,3,JUOS,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{F8A40906-398D-43A6-9101-972882D51512}
1684971,CO_UFO-2020_PJ-146_V1,,3,HEVI4,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{6D1E098E-7267-4262-A1CF-C5ADFAF2113E}
1684972,CO_UFO-2020_PJ-146_V1,,2,QUGA,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{5EE5004B-BB05-4790-BF04-2D057E7E814F}
1684973,CO_UFO-2020_PJ-146_V1,,2,ERRA3,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{FA681D5A-0B2A-43E7-8C62-6DEFAF7F03F5}
1684974,CO_UFO-2020_PJ-146_V1,,3,PODO4,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{3A3F0BAD-4924-4B1E-BDDD-9D131AA02A4C}
1684975,CO_UFO-2020_PJ-146_V1,,2,COPA3,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{0D59CC3E-6187-4422-8845-1850B48F595E}
1684976,CO_UFO-2020_PJ-146_V1,,1,LAOCC,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{829F5984-AD0B-45AD-A61F-64EBE1279625}
1684977,CO_UFO-2020_PJ-146_V1,,1,SIDR,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{AEF265A8-6B34-4AA4-8939-4F9329BF9D42}
1684978,CO_UFO-2020_PJ-146_V1,,1,MACA2,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{F55D421C-6598-4222-8BFB-5CB3250ABE37}
1684979,CO_UFO-2020_PJ-146_V1,,2,ORFL3,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{F4644935-BC18-414F-B141-1B4AAA68C157}
1684980,CO_UFO-2020_PJ-146_V1,,1,SIAL2,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{69B94D59-0E47-4EBF-9A9E-218CEEA47C0F}
1684981,CO_UFO-2020_PJ-146_V1,,1,TETO,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{144114F7-DA96-4CB3-9506-77959F0EBE6A}
1684982,CO_UFO-2020_PJ-146_V1,,2,POFE,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{78B01A11-77C7-4B99-908F-B69B8A6D7F6F}
1684983,CO_UFO-2020_PJ-146_V1,,2,NIAT,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{23B7813E-819D-4032-8F9F-D88CF485C6BB}
1684984,CO_UFO-2020_PJ-146_V1,,1,CEMO2,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{DAFD6BE8-D1F3-443B-B227-123A78BB5D0C}
1684985,CO_UFO-2020_PJ-146_V1,,1,CHAL7,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{51DF9A0B-F244-4A97-9EDC-355701BDDFAD}
1684986,CO_UFO-2020_PJ-146_V1,,1,EPVI,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{36EC141D-2A83-4801-A974-C32D05BABF45}
1684987,CO_UFO-2020_PJ-146_V1,,2,HEMUM,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{3BB50248-AB0E-4AD2-B265-40130F43B05F}
1684988,CO_UFO-2020_PJ-146_V1,,1,ERNA10,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{B003A782-3310-4425-AB09-F8F0AAE3E044}
1684989,CO_UFO-2020_PJ-146_V1,,1,BRTE,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{97244324-0659-44A6-8FF9-55B942354E41}
1684990,CO_UFO-2020_PJ-146_V1,,1,SPCO,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,{954B67DC-57AB-4258-ACF8-2206F05846D8}
1684991,CO_UFO-2020_MMS-084_V1,,4,HELIA,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{409A7407-8A3E-4ED9-AB70-9A839233C11A}
1684992,CO_UFO-2020_MMS-084_V1,,4,CEMO2,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{891C3998-D168-4D5C-BAFF-D00885D63ECF}
1684993,CO_UFO-2020_MMS-084_V1,,4,PEPU7,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{298E1492-1E6C-493A-BA29-7A5B6FBBF251}
1684994,CO_UFO-2020_MMS-084_V1,,3,THIN6,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{E8D2B31E-6C0D-41EC-9FB7-58246F3F7693}
1684995,CO_UFO-2020_MMS-084_V1,,2,KOMA,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{E67793C7-822B-4651-96BB-4ABF5A1EA1D7}
1684996,CO_UFO-2020_MMS-084_V1,,2,ARNO4,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{B17329C1-6ADC-4620-9E3F-E7C794B522FC}
1684997,CO_UFO-2020_MMS-084_V1,,3,QUGA,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{C312288F-D695-4403-9A22-0ABBEFDB4E04}
1684998,CO_UFO-2020_MMS-084_V1,,2,ACHY,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{4ED82A6F-2837-48B8-8FB6-086E58C6D593}
1684999,CO_UFO-2020_MMS-084_V1,,1,ERRA3,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{EF1BE16D-1B4F-48B9-A49A-63CC6D575A4D}
1685000,CO_UFO-2020_MMS-084_V1,,1,ARTRW8,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{9F2AAB70-668D-47E1-ACAD-450E1F382D34}
1685001,CO_UFO-2020_MMS-084_V1,,2,ELEL5,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{D5A63AFA-18F1-4CD0-8EDA-DF1BBC3B61C9}
1685002,CO_UFO-2020_MMS-084_V1,,1,BRTE,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{7FFEE002-4960-4537-9770-293418F9FE06}
1685003,CO_UFO-2020_MMS-084_V1,,2,DEPI,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{8AFB6B8F-164E-4210-B3DC-AEC5FE18C866}
1685004,CO_UFO-2020_MMS-084_V1,,2,MESA,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{E14A0AFD-5893-4AAC-8060-F2F2C9218105}
1685005,CO_UFO-2020_MMS-084_V1,,1,LASE,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{74D70AC8-E7C9-4086-880D-9572C2049CC8}
1685006,CO_UFO-2020_MMS-084_V1,,2,PASM,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{FEEB19BD-6C9B-4DC1-99C5-F479F14F0F38}
1685007,CO_UFO-2020_MMS-084_V1,,1,TETO,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{8B5EF4C3-01F5-4566-9327-84B52E1BAE93}
1685008,CO_UFO-2020_MMS-084_V1,,1,SIAL2,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{FF9BF7BE-CE5F-4A58-8A2A-E7B05AA3CED7}
1685009,CO_UFO-2020_MMS-084_V1,,1,ERNA10,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{9E938DAA-652B-4F05-8E26-E88E890CF08D}
1685010,CO_UFO-2020_MMS-084_V1,,1,OPFR,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{1A429A2D-7ED0-4150-B70D-FDE1E2143B0B}
1685011,CO_UFO-2020_MMS-084_V1,,1,ERCO27,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{33E49933-26BD-451B-BFAF-D071509587AF}
1685012,CO_UFO-2020_MMS-084_V1,,2,HYFI,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{6B36A058-4105-4FF3-96EC-DA949F17144B}
1685013,CO_UFO-2020_MMS-084_V1,,2,GUSA2,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{435F40FB-7897-4597-9BE7-6A635743DA64}
1685014,CO_UFO-2020_MMS-084_V1,,1,BASA3,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{1DFB419A-AC1C-4987-8833-9C2BF6473E29}
1685015,CO_UFO-2020_MMS-084_V1,,2,ORFL3,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{E89A588F-625F-44C7-AF02-6B1E6C371BC6}
1685016,CO_UFO-2020_MMS-084_V1,,1,TRDU,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{357E860F-10B2-44FE-9C78-D83B96186012}
1685017,CO_UFO-2020_MMS-084_V1,,2,DICA18,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{91A7875F-415B-414E-930C-D55D2F4E8E02}
1685018,CO_UFO-2020_MMS-084_V1,,2,ELLA3,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{C8AB56AA-F985-461C-BE8C-624205DB22AE}
1685019,CO_UFO-2020_MMS-084_V1,,1,OPPOP,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{B83C8962-D415-40B8-8F1C-B6A828F40DA0}
1685020,CO_UFO-2020_MMS-084_V1,,2,HEVI4,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{309D4319-536F-4D62-A5CE-9C5371BD117B}
1685021,CO_UFO-2020_MMS-084_V1,,1,CIVU,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{DCC053FE-728E-4862-B844-8AC467404CB8}
1685022,CO_UFO-2020_MMS-084_V1,,2,AMUT,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{F623BCC5-D0C4-43BE-B2FD-1744F800B5D0}
1685023,CO_UFO-2020_MMS-084_V1,,,PECA4,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{20DF87C3-7876-4479-8DBD-B3817E2BA35F}
1685024,CO_UFO-2020_MMS-084_V1,,1,PIED,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{2ABE78D0-7A5F-4F91-A1D6-6561A3C0C75A}
1685025,CO_UFO-2020_MMS-084_V1,,1,JUOS,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{0EA1AEB5-A93A-47F0-B385-7D934A7C003A}
1685026,CO_UFO-2020_MMS-084_V1,,3,SPCO,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{E654BC4B-452D-44AD-A7EF-51C7476D27D9}
1685027,CO_UFO-2020_MMS-084_V1,,1,AF06000,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{87FDC2DB-E2CA-4338-B650-FC0AC21B973D}
1685028,CO_UFO-2020_MMS-084_V1,,,COWR2,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,{29FAF0FD-DD57-4344-8561-564AE96AD8A2}
1685029,CO_UFO-2020_SD-362_V1,,3,PIED,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{FF352270-3B47-4CA6-8EF8-14004824460C}
1685030,CO_UFO-2020_SD-362_V1,,3,JUOS,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{9EA11578-E408-4534-A782-E91CD8F48AD1}
1685031,CO_UFO-2020_SD-362_V1,,3,DEPI,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{5F43F219-8486-42F4-9624-0C20E38C3703}
1685032,CO_UFO-2020_SD-362_V1,,3,DRCU,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{9AB44BAA-E791-4883-A5D8-89CE5B4F5BDA}
1685033,CO_UFO-2020_SD-362_V1,,3,ELEL5,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{A1BA7A98-11A7-43C5-BFE8-BEE628C477DB}
1685034,CO_UFO-2020_SD-362_V1,,1,ASTH2,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{41A8658D-338A-47C5-885D-961682F47084}
1685035,CO_UFO-2020_SD-362_V1,,1,GUSA2,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{E716B08A-437C-4CFC-8A60-B2F55B95F53E}
1685036,CO_UFO-2020_SD-362_V1,,2,CHFE3,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{E009B36F-7230-40CD-8FB8-6D8AA8398C53}
1685037,CO_UFO-2020_SD-362_V1,,2,TOIN,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{D800BA17-13E1-4337-88C8-90D1F093129E}
1685038,CO_UFO-2020_SD-362_V1,,1,ERCO24,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{91BA3C34-4FEB-444E-9328-53622034D0FD}
1685039,CO_UFO-2020_SD-362_V1,,2,PASM,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{005E5BDC-F480-4D77-B95C-7659E7A69126}
1685040,CO_UFO-2020_SD-362_V1,,1,IPCO5,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{7162E665-1A03-4CFB-8014-9B43CC3B01FD}
1685041,CO_UFO-2020_SD-362_V1,,2,LEAL4,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{839DB581-B62B-4281-B929-8F24720203DA}
1685042,CO_UFO-2020_SD-362_V1,,1,AMUT,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{87DEC482-089B-418C-BF47-EAD838832D28}
1685043,CO_UFO-2020_SD-362_V1,,1,ASMU3,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{4F591DE3-32F4-4FC1-8DB0-B2D32FD9CE83}
1685044,CO_UFO-2020_SD-362_V1,,2,CHDO,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{F21D20B4-02D8-42F5-B358-C22EC2CD60F3}
1685045,CO_UFO-2020_SD-362_V1,,1,MAGR2,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{03AC82F9-DE65-47ED-ADF9-5555ADFFB387}
1685046,CO_UFO-2020_SD-362_V1,,2,ACHY,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{02636D2C-5C64-44E5-B3CB-7903595522F6}
1685047,CO_UFO-2020_SD-362_V1,,2,HECO26,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{66E2993F-327F-45D8-9E2B-1841F3733413}
1685048,CO_UFO-2020_SD-362_V1,,2,PLJA,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{F91E93A7-0297-438B-9ED9-36974A03FDAA}
1685049,CO_UFO-2020_SD-362_V1,,2,COWR2,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{E6314ADF-9A30-437D-83BC-B5591E67530B}
1685050,CO_UFO-2020_SD-362_V1,,1,HEDR,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{1FD16FF1-772D-49ED-9534-9673E3C1B42A}
1685051,CO_UFO-2020_SD-362_V1,,1,PUTR2,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{B3A7B16B-46D7-4DDE-8D63-8AB45026A284}
1685052,CO_UFO-2020_SD-362_V1,,2,ERUM,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{060FD599-BA48-47CC-B85C-0643272A3D28}
1685053,CO_UFO-2020_SD-362_V1,,3,ORFL3,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{538A6940-7177-43D3-AE3D-13BFAF4554DB}
1685054,CO_UFO-2020_SD-362_V1,,1,CEMO2,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{66764E49-B980-4057-8F1C-C20F0439C984}
1685055,CO_UFO-2020_SD-362_V1,,1,TETO,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{311331EA-8165-4F72-8BED-618A69827D4C}
1685056,CO_UFO-2020_SD-362_V1,,2,GIOP,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{2B8D77CA-2EEE-4140-8B44-BED8E5B84B10}
1685057,CO_UFO-2020_SD-362_V1,,1,SIAL2,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{498DE6B2-7B4C-437B-8B10-54A103AB38A0}
1685058,CO_UFO-2020_SD-362_V1,,1,EPVI,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{19DAFC08-9124-4D0F-A344-622106B467C8}
1685059,CO_UFO-2020_SD-362_V1,,1,QUGA,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{68EB9B1F-262F-4067-ADD7-0DEE2869C81E}
1685060,CO_UFO-2020_SD-362_V1,,1,PHAC4,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{F84AAAC3-E799-436F-8EC8-2680ABE0212A}
1685061,CO_UFO-2020_SD-362_V1,,2,BRTE,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{966E2824-684E-4E42-90A3-7F9B7D3207D8}
1685062,CO_UFO-2020_SD-362_V1,,1,PEBR9,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{551653D8-471C-4794-95CE-0DB3FFF1ADAB}
1685063,CO_UFO-2020_SD-362_V1,,1,XYVE,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{24304CAC-AD88-4FCE-B6D4-A6C8098A3BAC}
1685064,CO_UFO-2020_SD-362_V1,,1,OPPOP,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{40DBA2AB-12DD-4BE0-861D-4C9CB4F9165E}
1685065,CO_UFO-2020_SD-362_V1,,2,PAMU11,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{312F5931-C6D0-4176-B5C5-E9956F802694}
1685066,CO_UFO-2020_SD-362_V1,,2,YUHA,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{25BA840F-F083-4B08-9057-D2AB2AC6AF0A}
1685067,CO_UFO-2020_SD-362_V1,,1,CHAL7,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,{CF2DCFD0-89DB-4267-8524-C60A0017C8C6}
1685127,CO_UFO-2020_SS-270_V1,,3,AMUT,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{F5414383-74AE-4C11-B7EC-748A44BFC9E5}
1685128,CO_UFO-2020_SS-270_V1,,3,ERFO3,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{EEA9354D-498D-4732-88DE-B80A3CFA5A79}
1685129,CO_UFO-2020_SS-270_V1,,3,BRTE,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{8FEA1E70-346C-4906-8402-B79F1A0AFBD8}
1685130,CO_UFO-2020_SS-270_V1,,2,HEMUM,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{79613C1C-DC73-4F2E-A3FD-97707DA715C8}
1685131,CO_UFO-2020_SS-270_V1,,2,GUSA2,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{DE608AC4-6E7C-4D9F-B7AB-1FCF9F439791}
1685132,CO_UFO-2020_SS-270_V1,,2,THIN6,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{9AB9B90D-27E2-4CCA-B3A9-967B245B87F9}
1685133,CO_UFO-2020_SS-270_V1,,2,OPFR,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{3B21CF6B-9A67-47F4-9B53-252C32283565}
1685134,CO_UFO-2020_SS-270_V1,,2,ELEL5,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{5497E902-6CDE-4742-9C06-CCACEFC73114}
1685135,CO_UFO-2020_SS-270_V1,,4,ALDE,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{DC12BEB6-42C4-4637-87C0-4FE2D4CCF996}
1685136,CO_UFO-2020_SS-270_V1,,2,ARLU,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{4E30DF30-0EB0-4BF4-9F0B-4BDEE3130D6B}
1685137,CO_UFO-2020_SS-270_V1,,2,PHLO2,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{01B877D5-0F27-4D4D-9525-B4AFB0C42920}
1685138,CO_UFO-2020_SS-270_V1,,3,POFE,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{B20F654B-4527-4FD8-92A7-E6EFA6D4BE65}
1685139,CO_UFO-2020_SS-270_V1,,1,DEPI,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{2D6EFA9E-78D6-4A20-B89C-234A09A06EFE}
1685140,CO_UFO-2020_SS-270_V1,,2,ASPA14,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{22B3AC15-8A34-42DB-A61D-CB899F8F57DE}
1685141,CO_UFO-2020_SS-270_V1,,2,ARTRW8,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{1FA0C1CF-07C3-452B-8B37-4A39035ED1E7}
1685142,CO_UFO-2020_SS-270_V1,,1,PODO4,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{FECB7DBF-96EB-476B-A913-1181CEE25998}
1685143,CO_UFO-2020_SS-270_V1,,4,MUMO,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{175C205D-1CD8-4D7B-BB2A-FAB7F168E77F}
1685144,CO_UFO-2020_SS-270_V1,,2,KOMA,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{0C69DC9A-0C99-477F-B40C-A4C8A5D1726A}
1685145,CO_UFO-2020_SS-270_V1,,1,JUOS,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{0EBD4EE0-F60C-4ACA-942E-8476469ACA34}
1685146,CO_UFO-2020_SS-270_V1,,1,TRDU,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{ABAAAFEF-4165-4D2E-858C-05F3C3A3E0AA}
1685147,CO_UFO-2020_SS-270_V1,,1,ERNA10,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{5287704B-0F99-4890-9DAB-AF76C5F23890}
1685148,CO_UFO-2020_SS-270_V1,,2,DICA18,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{5E96487B-1FA9-4FB3-AB9B-4CE516B92AF9}
1685149,CO_UFO-2020_SS-270_V1,,2,LEAL4,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{09721846-72BF-4C9B-86C1-B3ED3DC5C886}
1685150,CO_UFO-2020_SS-270_V1,,1,LASE,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{F1597727-EE03-4E5D-A1AE-AF6DA0231D16}
1685151,CO_UFO-2020_SS-270_V1,,1,ERLO4,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{004FF0F4-B7B7-4E79-B238-5202D7CC43BB}
1685152,CO_UFO-2020_SS-270_V1,,2,ACMI2,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,{6D85D6CC-3979-47F1-918C-EDB54AC23E90}
1685153,CO_UFO-2020_SS-256_V1,,3,PIED,2020-09-01,CO_UFO-2020_SS-256_V12020-09-01,Raw123DataCO2020.gdb,{C7C69093-7A6C-4D91-99F3-3C0AA04791A2}
1685154,CO_UFO-2020_SS-256_V1,,3,JUOS,2020-09-01,CO_UFO-2020_SS-256_V12020-09-01,Raw123DataCO2020.gdb,{F44DE8E2-90D0-425C-8701-02800E9D4A45}
