OBJECTID,SoilKey,HorizonKey,HorizonDepthUpper,DepthMeasure,Texture,RockFragments,Effer,HorizonColorDry,HorizonColorMoist,StructGrade,StructShape,unused,Nomenclature,HorizonDepthLower,ESD_Horizon,ESD_HorizonModifier,ESD_FragVolPct,ESD_FragmentType,ESD_PetrocalcicRubble,ESD_Gypsic,ESD_PctClay,ESD_Hue,ESD_Value,ESD_Chroma,ESD_Color,ESD_Grade,ESD_Size,ESD_Structure,ESD_StructQual,ESD_Grade2,ESD_Size2,ESD_Structure2,ESD_RuptureResistance,ESD_ClayFilm,ESD_CarbonateStage,ESD_CaCO3EquivPct,ESD_EC,ESD_pH,ESD_GypsumPct,ESD_NAabsorptionRatio,ESD_Notes,ESD_PSAPctSand,ESD_PSAPctSilt,ESD_PSAPctClay,ESD_GravelClassPctFine,ESD_GravelClassPctMed,ESD_GravelClassPctCoarse,ESD_GravelCarbonateCoatPct,ESD_FragmentRoundness,ESD_RootSize,ESD_RootQty,ESD_PoresSize,ESD_PoresQty,ESD_SandFractPctVeryFine,ESD_SandFractPctFine,ESD_SandFractPctMed,ESD_SandFractPctCoarse,ESD_SandFractPctVeryCoarse,ESD_FragVolPct2,ESD_FragmentType2,ESD_FragVolPct3,ESD_FragmentType3,ESD_PctSand,ESD_LabGravelPctFine,ESD_LabGravelPctMed,ESD_LabGravelPctCoarse,DateLoadedInDb,PrimaryKey,DBKey,GlobalID
158627,1810011102355661,181001110534866,0.000000000000000,cm,SL,44.000000000000000,VS,,,,,,,1.000000000000000,,,44,1,0,0,18.000000000000000,10YR,4,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18072413353514022018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{325584A0-24D8-4D51-BCDB-39057F12CCE9}
158628,1810011102355661,1810011106417557,1.000000000000000,cm,L,24.000000000000000,SL,,,,,,,8.000000000000000,,,24,1,0,0,23.000000000000000,7.5YR,4,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18072413353514022018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{66181BD4-5FAD-4825-AE2D-BF2A4D6BFD27}
158629,1810011102355661,1810011108306513,8.000000000000000,cm,L,4.000000000000000,ST,,,,,,,25.000000000000000,,,4,1,0,0,24.000000000000000,7.5YR,4,4.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18072413353514022018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{19A32BCB-BE48-4507-9F5D-C8A6A6E6DA76}
158630,1810011135492846,1810011137166667,0.000000000000000,cm,L,70.000000000000000,ST,,,,,,,3.000000000000000,,,70,1,0,0,12.000000000000000,10YR,3,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071714501753302018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{E4ED8309-2661-41D6-9133-D3CECBF77951}
158631,1810011135492846,1810011138282896,3.000000000000000,cm,L,63.000000000000000,ST,,,,,,,17.000000000000000,,,63,1,0,0,14.000000000000000,10YR,4,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071714501753302018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{9B106DA6-BA4C-467B-BCE1-BD7C0A06CF40}
158632,1810011135492846,1810011139393073,17.000000000000000,cm,SL,69.000000000000000,VE,,,,,,,31.000000000000000,,,69,1,0,0,11.000000000000000,10YR,5,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071714501753302018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1D6919D4-115C-4480-B700-34236FE1130D}
158633,1810011221137461,1810011254229095,0.000000000000000,cm,LS,67.000000000000000,VS,,,,,,,5.000000000000000,,,37,1,0,0,2.000000000000000,10YR,7,1.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25,2,5,6,,,,,2018-09-01,18071710495691532018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6DC5F8C7-E264-42A7-9791-26CE66A54455}
158634,1810011221137461,1810020736333190,5.000000000000000,cm,SIL,70.000000000000000,ST,,,,,,,15.000000000000000,,,67,1,0,0,18.000000000000000,10YR,7,2.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,2018-09-01,18071710495691532018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A6311B9F-1672-4D86-B158-BA138C63C869}
158635,1810011221137461,1810020737245742,15.000000000000000,cm,SIL,67.000000000000000,ST,,,,,,,25.000000000000000,,,67,1,0,0,21.000000000000000,10YR,7,2.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071710495691532018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7F2CC2EE-5050-4050-899E-3F5ED6381BB2}
158636,1810011221137461,1810020738556138,25.000000000000000,cm,SIL,56.000000000000000,SL,,,,,,,40.000000000000000,,,56,1,0,0,21.000000000000000,10YR,5,3.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071710495691532018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{09B000B2-0F06-4469-BA37-EF74A81851F8}
158637,1810011221137461,1810020740234779,40.000000000000000,cm,CL,40.000000000000000,NE,,,,,,,57.000000000000000,,,40,1,0,0,32.000000000000000,10YR,3,3.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071710495691532018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{51C88253-177E-49CE-AA77-88465E9CF099}
158638,1810100901372906,1810100957141291,0.000000000000000,cm,SIL,8.000000000000000,VS,,,,,,,6.000000000000000,,,8,1,0,0,13.000000000000000,5YR,4,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18061120211632222018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{56CEB389-4E76-4AF3-A8C7-79D60446DF18}
158639,1810100901372906,1810100958127712,6.000000000000000,cm,SIL,4.000000000000000,SL,,,,,,,20.000000000000000,,,4,1,0,0,15.000000000000000,5YR,3,4.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18061120211632222018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{DE18CEC9-6A75-4074-B484-33EF55FDF064}
158640,1811020836539638,1811020837502654,0.000000000000000,cm,SL,1.000000000000000,NE,,,,,,,12.000000000000000,,,1,1,0,0,3.000000000000000,5YR,4,2.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18110208275958022018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{107F653A-9380-4B42-ADC8-D212A54ED40D}
158641,1811020836539638,1811020838404910,12.000000000000000,cm,SL,1.000000000000000,VS,,,,,,,50.000000000000000,,,1,1,0,0,3.000000000000000,5YR,4,3.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18110208275958022018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{52DE00EF-26A9-4201-AF7C-17A8CCD7C685}
158642,1811020836539638,1811020839164167,50.000000000000000,cm,SL,56.000000000000000,NE,,,,,,,70.000000000000000,,,56,1,0,0,8.000000000000000,5YR,3,3.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18110208275958022018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C62D4EEB-7284-4642-9C3A-581C0745F63D}
168573,COS05000_2019_SD-350,1,0.000000000000000,cm,SICL,1.000000000000000,VE,,,,,,,13.000000000000000,A,,1,Gravel,,,32.000000000000000,2.5Y,5,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Subangular blocky parting to granual ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3502019-09-01,CO2019RawCleaned.gdb,{1732C564-C330-4F39-89EA-3EF30736D549}
168574,COS05000_2019_SD-350,2,13.000000000000000,cm,SICL,1.000000000000000,VE,,,,,,,40.000000000000000,B,,1,Gravel,,,30.000000000000000,2.5Y,4,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3502019-09-01,CO2019RawCleaned.gdb,{500DA509-7A9E-461B-911F-85B93FF1A3E8}
168575,COS05000_2019_SD-350,3,40.000000000000000,cm,SICL,40.000000000000000,VE,,,,,,,62.000000000000000,B,,40,Gravel,,,30.000000000000000,2.5Y,5,3.000000000000000,Moist,,,PL,,,,,,,,,,,,,40% paragravel. Platy as a result of bedrock weathering. Salt accumulations,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3502019-09-01,CO2019RawCleaned.gdb,{3E1146B4-C9D6-4B30-8D47-D91DC333C9F5}
168576,COS05000_2019_SD-350,4,62.000000000000000,cm,SICL,0.000000000000000,,,,,,,,70.000000000000000,R,,0,Gravel,,,27.000000000000000,,,,,,,,,,,,,,,,,,,,Weathered bedrock,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3502019-09-01,CO2019RawCleaned.gdb,{F0CA91E3-EC0A-4980-9F21-4B25C8DB1A55}
168577,COS05000_2019_SS-241,1,0.000000000000000,cm,LS,5.000000000000000,ST,,,,,,,12.000000000000000,A,,5,Gravel,,,10.000000000000000,7.5YR,4,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2412019-09-01,CO2019RawCleaned.gdb,{4EB6C5CB-D150-4505-9F7F-016E345C0576}
168578,COS05000_2019_SS-241,2,12.000000000000000,cm,LS,10.000000000000000,VE,,,,,,,49.000000000000000,B,t,10,Gravel,,,12.000000000000000,7.5YR,5,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,SBK/GR,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2412019-09-01,CO2019RawCleaned.gdb,{7CE277FD-19BB-4148-A262-6CAC080B20A7}
168579,COS05000_2019_SS-241,3,49.000000000000000,cm,LS,20.000000000000000,VE,,,,,,,70.000000000000000,B,C,10,Gravel,,,8.000000000000000,7.5YR,5,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,"Seperate horizon exhibiting characteristics of horizon B and C, Channers/subangular blocky - granular",,,,,,,,,,,,,,,,,,10,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2412019-09-01,CO2019RawCleaned.gdb,{8BA81640-625B-45CB-B220-B494C8AF5572}
168610,COS05000_2019_SS-246,1,0.000000000000000,cm,SL,35.000000000000000,VE,,,,,,,10.000000000000000,A,,35,Gravel,,,12.000000000000000,10YR,4,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2462019-09-01,CO2019RawCleaned.gdb,{F5566826-FE03-4EDA-BCAD-DA79783BA6AB}
168611,COS05000_2019_SS-246,2,10.000000000000000,cm,SIL,40.000000000000000,VE,,,,,,,25.000000000000000,B,,10,Gravel,,,16.000000000000000,10YR,4,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2462019-09-01,CO2019RawCleaned.gdb,{0B9CE57A-B290-4B8A-8B71-12383E4009BB}
168612,COS05000_2019_SS-246,3,25.000000000000000,cm,SIL,57.000000000000000,VE,,,,,,,60.000000000000000,B,,7,Gravel,,,19.000000000000000,10YR,6,4.000000000000000,Moist,,,ABK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,Stone,35,,,,,,2019-09-01,COS05000_2019_SS-2462019-09-01,CO2019RawCleaned.gdb,{691A1336-45D3-4EAD-816F-404E288607F1}
168613,COS05000_2019_SS-246,4,60.000000000000000,cm,SIL,75.000000000000000,VE,,,,,,,70.000000000000000,C,,0,Gravel,,,19.000000000000000,10YR,6,4.000000000000000,Moist,,,ABK,,,,,,,,,,,,,"Too rocky to get sample, no notable differences in texture or color other tham more cobble ",,,,,,,,,,,,,,,,,,75,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2462019-09-01,CO2019RawCleaned.gdb,{6771DE12-2A22-43B5-B009-17924D8F4FE3}
168614,COS05000_2019_SD-338,1,0.000000000000000,cm,SIL,12.000000000000000,SL,,,,,,,10.000000000000000,O,,12,Gravel,,,12.000000000000000,10YR,4,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Silt loam can go to 0% clay. We found 8% clay and data form will not let us enter anything less than 12% for silty loam,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3382019-09-01,CO2019RawCleaned.gdb,{6B91C35E-84DA-4360-83BE-E5484FE2C7B8}
168615,COS05000_2019_SD-338,2,10.000000000000000,cm,SIL,1.000000000000000,SL,,,,,,,32.000000000000000,B,,1,Gravel,,,12.000000000000000,7.5YR,3,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,"8% clay, will not allow value",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3382019-09-01,CO2019RawCleaned.gdb,{A3454A82-D297-4D23-AB48-04D64D3C72BC}
168616,COS05000_2019_SD-338,3,32.000000000000000,cm,SIL,40.000000000000000,SL,,,,,,,40.000000000000000,C,,40,Gravel,,,12.000000000000000,7.5YR,4,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,7% clay will not allow value,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3382019-09-01,CO2019RawCleaned.gdb,{D222BF7C-D3D8-410E-BA90-129D58F5D7AD}
168617,COS05000_2019_SD-338,4,40.000000000000000,cm,SIL,0.000000000000000,,,,,,,,41.000000000000000,R,,0,Gravel,,,12.000000000000000,,,,,,,,,,,,,,,,,,,,"This is bedrock, no texture or percent clay",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3382019-09-01,CO2019RawCleaned.gdb,{6211F22F-D4F8-4220-B36B-ED439CEEA5FD}
168618,COS05000_2019_MMS-079,1,0.000000000000000,cm,SIL,15.000000000000000,NE,,,,,,,16.000000000000000,A,,10,Gravel,,,13.000000000000000,10YR,3,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Very smooth. Very rocky surface all around site.,,,,,,,,,,,,,,,,,,5,Stone,0,,,,,,2019-09-01,COS05000_2019_MMS-0792019-09-01,CO2019RawCleaned.gdb,{6B471506-51FB-43FE-AA09-588446C9B722}
168619,COS05000_2019_MMS-079,2,16.000000000000000,cm,SIL,7.000000000000000,NE,,,,,,,27.000000000000000,A,B ,5,Gravel,,,16.000000000000000,10YR,3,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Contains characteristics of B but mostly A,,,,,,,,,,,,,,,,,,2,Stone,0,,,,,,2019-09-01,COS05000_2019_MMS-0792019-09-01,CO2019RawCleaned.gdb,{0CE9518D-F68F-464F-863E-BD822E5C7806}
168620,COS05000_2019_MMS-079,3,27.000000000000000,cm,SICL,2.000000000000000,VS,,,,,,,56.000000000000000,B,,2,Gravel,,,34.000000000000000,7.5YR,4,4.000000000000000,Moist,,,ABK,,,,,,,,,,,,,Very different horizon from ones above. Clearly a large amount of clay compared to others above. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_MMS-0792019-09-01,CO2019RawCleaned.gdb,{4D1DCF22-6A07-4D84-856C-2EDAEEF4D552}
168621,COS05000_2019_MMS-079,4,56.000000000000000,cm,CL,42.000000000000000,ST,,,,,,,75.000000000000000,C,,2,Gravel,,,30.000000000000000,10YR,6,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Hard to decide color between 10yr 6/3 and 10yr 6/4. Very different again. One large stone in horizon hence the 40%Quite difficult soil pit! ,,,,,,,,,,,,,,,,,,0,Stone,40,,,,,,2019-09-01,COS05000_2019_MMS-0792019-09-01,CO2019RawCleaned.gdb,{2B1A5913-8F61-4D55-BAAE-3EC892E156B9}
168622,COS05000_2019_SD-341,1,0.000000000000000,cm,LS,20.000000000000000,ST,,,,,,,15.000000000000000,O,,20,Gravel,,,8.000000000000000,10YR,3,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3412019-09-01,CO2019RawCleaned.gdb,{19B1009D-9DDD-4EBB-B766-BFB6B9BEB50D}
168623,COS05000_2019_SD-341,2,15.000000000000000,cm,SL,15.000000000000000,SL,,,,,,,52.000000000000000,B,,10,Gravel,,,16.000000000000000,10YR,5,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3412019-09-01,CO2019RawCleaned.gdb,{257AA5B2-42E4-4703-897B-18FC7186F160}
168624,COS05000_2019_SD-341,3,52.000000000000000,cm,SL,75.000000000000000,ST,,,,,,,70.000000000000000,C,,0,Gravel,,,17.000000000000000,10YR,5,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3412019-09-01,CO2019RawCleaned.gdb,{ABF7853C-245C-4873-9B10-26885F30CD53}
168647,COS05000_2019_SD-337,1,0.000000000000000,cm,SL,33.000000000000000,VE,,,,,,,6.000000000000000,A,,23,Gravel,,,14.000000000000000,10YR,3,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3372019-09-01,CO2019RawCleaned.gdb,{DD459EB3-4F06-4FF1-9E2B-52181B309B12}
168648,COS05000_2019_SD-337,2,6.000000000000000,cm,SCL,15.000000000000000,ST,,,,,,,23.000000000000000,B,,12,Gravel,,,21.000000000000000,10YR,3,6.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3372019-09-01,CO2019RawCleaned.gdb,{960F933D-1753-4EC2-BA28-A562DFF59C88}
168649,COS05000_2019_SD-337,3,23.000000000000000,cm,SCL,10.000000000000000,ST,,,,,,,42.000000000000000,C,,10,Gravel,,,33.000000000000000,10YR,4,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3372019-09-01,CO2019RawCleaned.gdb,{12375A2F-9968-4B41-B8DE-5119371B6BA0}
168650,COS05000_2019_SD-337,4,42.000000000000000,cm,S,0.000000000000000,,,,,,,,43.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3372019-09-01,CO2019RawCleaned.gdb,{BC7CA685-34A9-4579-889B-A3CD075AF7AD}
168651,COS05000_2019_SS-242,1,0.000000000000000,cm,SIL,0.000000000000000,VE,,,,,,,11.000000000000000,A,,0,Gravel,,,23.000000000000000,2.5Y,4,1.000000000000000,Moist,,,GR,,,,,,,,,,,,,Very granular top soil some well formed in hand but majority crumbled so split difference and said barely observable. Clumps that were well formed were generally very coarse. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2422019-09-01,CO2019RawCleaned.gdb,{715FABA0-CBBB-44BD-9295-64667C2F2273}
168652,COS05000_2019_SS-242,2,11.000000000000000,cm,SIL,5.000000000000000,ST,,,,,,,19.000000000000000,B,A,5,Gravel,,,21.000000000000000,2.5Y,4,1.000000000000000,Moist,,,PL,,,,,,,,,,,,,"Exhibited some granular but generally platy, very few well formed clumps in hand.",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2422019-09-01,CO2019RawCleaned.gdb,{FB50BE00-096B-4E45-8E0A-80051724754D}
168653,COS05000_2019_SS-242,3,19.000000000000000,cm,SIL,10.000000000000000,VS,,,,,,,23.000000000000000,C,B,10,Gravel,,,16.000000000000000,2.5Y,4,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,"Small rusty colored layer, split just to be safe, hard to sample cause such a small layer. Redish layer looking at held in shape with subangular blocky in fine pieces. Very different from other horizons due to rust colored rocky substrate",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2422019-09-01,CO2019RawCleaned.gdb,{195BD514-7159-4194-8BC5-E4AB8AD46B8D}
168654,COS05000_2019_SS-242,4,23.000000000000000,cm,L,40.000000000000000,VE,,,,,,,39.000000000000000,C,B,40,Gravel,,,15.000000000000000,2.5Y,4,2.000000000000000,Moist,,,PL,,,,,,,,,,,,,Weathered bedrock but kept going to be positive. Came out in clumps exhibiting some granular characteristics but majority platy. Between 2.5Y 4/1 and 4/2 when moist. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2422019-09-01,CO2019RawCleaned.gdb,{B57EA2FD-27F3-4BA4-9F31-ACBAA76A60DE}
168655,COS05000_2019_SS-242,5,39.000000000000000,cm,L,60.000000000000000,VE,,,,,,,47.000000000000000,R,,60,Gravel,,,15.000000000000000,2.5Y,3,2.000000000000000,Moist,,,PL,,,,,,,,,,,,,"Likely went through a fair amount of weathered bedrock to hit this layer but it is more firm than above layer so seperated it just incase, not nearly as granular as above horizon",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2422019-09-01,CO2019RawCleaned.gdb,{48B186E9-4407-4E55-B838-7E64C6DAE2E0}
168660,COS05000_2019_SD-336,1,0.000000000000000,cm,SL,20.000000000000000,ST,,,,,,,20.000000000000000,A,,8,Gravel,,,15.000000000000000,10YR,4,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,Stone,0,,,,,,2019-09-01,COS05000_2019_SD-3362019-09-01,CO2019RawCleaned.gdb,{2BD09616-ADE6-43E9-BF09-9254E9F31CA3}
168661,COS05000_2019_SD-336,2,20.000000000000000,cm,SL,30.000000000000000,ST,,,,,,,38.000000000000000,B,,0,Gravel,,,19.000000000000000,10YR,5,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,"Coarse fragments for 10%, medium fragments 40%",,,,,,,,,,,,,,,,,,0,Stone,30,,,,,,2019-09-01,COS05000_2019_SD-3362019-09-01,CO2019RawCleaned.gdb,{A3A0A60B-3FBA-4127-B668-128D3EC1E2A6}
168662,COS05000_2019_SD-336,3,38.000000000000000,cm,SL,50.000000000000000,VS,,,,,,,70.000000000000000,B,A,0,Gravel,,,13.000000000000000,2.5Y,5,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,"Few very coarse, fading to granular. Streaks of white throughout. Roots, bark and pieces of lichen in soil",,,,,,,,,,,,,,,,,,0,Stone,50,,,,,,2019-09-01,COS05000_2019_SD-3362019-09-01,CO2019RawCleaned.gdb,{9040C04A-AD0E-4D69-AAC1-B5970592DB83}
168663,COS05000_2018_SD-329,1,0.000000000000000,cm,SIL,4.000000000000000,ST,,,,,,,10.000000000000000,A,,4,Gravel,,,16.000000000000000,2.5Y,3,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2018_SD-3292019-09-01,CO2019RawCleaned.gdb,{7F90EEEF-353C-4BB1-9B43-7C540E6BB071}
168664,COS05000_2018_SD-329,2,10.000000000000000,cm,CL,0.000000000000000,SL,,,,,,,36.000000000000000,B,,0,Gravel,,,37.000000000000000,2.5Y,3,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Veins of crystals in prismatic structure (possibly gypsum) and color variations throughout this horizon. ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2018_SD-3292019-09-01,CO2019RawCleaned.gdb,{991E8C14-53E5-4CC3-9C4C-19BC9C3928E2}
168665,COS05000_2018_SD-329,3,36.000000000000000,cm,SIL,0.000000000000000,VE,,,,,,,70.000000000000000,V,,0,Gravel,,,12.000000000000000,2.5Y,3,2.000000000000000,Moist,,,PL,,,,,,,,,,,,,"Above horizon was heavy with a high percentage of clay, which transitioned quickly to a platy shale structure with fossils and more prismatic crystal structures. The gravel counted im this layer is the platy shale rock fragments and larger crystals.",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2018_SD-3292019-09-01,CO2019RawCleaned.gdb,{D0D08D92-F35D-47F4-BE65-1CA0D383A1A9}
168783,COS05000_2019_OT-112,1,0.000000000000000,cm,SIL,1.000000000000000,ST,,,,,,,5.000000000000000,A,,1,Gravel,,,18.000000000000000,10YR,4,1.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_OT-1122019-09-01,CO2019RawCleaned.gdb,{ABB8637D-BEA2-4095-B9C0-DBA63DCBBFB3}
168784,COS05000_2019_OT-112,2,5.000000000000000,cm,SICL,0.000000000000000,VE,,,,,,,24.000000000000000,B,,0,Gravel,,,30.000000000000000,10YR,3,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_OT-1122019-09-01,CO2019RawCleaned.gdb,{7C0AAF21-ADA0-40DE-B2E6-7101C0F13BDD}
168785,COS05000_2019_OT-112,3,24.000000000000000,cm,SICL,20.000000000000000,VE,,,,,,,43.000000000000000,C,,20,Gravel,,,32.000000000000000,10YR,3,1.000000000000000,Moist,,,PL,,,,,,,,,,,,,"Layer likey weathered bedrock, very thin and platy rock that is easy to break into. Some gypsum crystals throughout. Gravel included was larger pieces of weathered bedrock.",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_OT-1122019-09-01,CO2019RawCleaned.gdb,{82CAD50B-21B4-4DD4-89ED-F345483A448D}
168786,COS05000_2019_OT-112,4,43.000000000000000,cm,S,0.000000000000000,,,,,,,,70.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,,,,PL,,,,,,,,,,,,,"Thick platy rock that is easily broken, but not posible to texture ",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_OT-1122019-09-01,CO2019RawCleaned.gdb,{A6B00AB6-6A69-47A9-ABFB-5F30C5165BC2}
